reaction_id,gr_ratio,gr
LALADGLUtpp,1,0.986509
LALALGLUtex,1,0.986509
LALALGLUtpp,1,0.986509
LALDO2x,1,0.986509
LALDO3,1,0.986509
LALGP,1,0.986509
LCADi,1,0.986509
LCARR,1,0.986509
LCARS,1,0.986509
LCTSt3ipp,1,0.986509
LCTStex,1,0.986509
LCTStpp,1,0.986509
LDH_D,1,0.986509
LDH_D2,1,0.986509
LEUTAi,0,0
LEUTRS,1,0.986509
LEUabcpp,1,0.986509
LEUt2rpp,1,0.986509
LEUtex,1,0.986509
LGTHL,1,0.986509
LIPACabcpp,1,0.986509
LIPAHT2ex,1,0.986509
LIPAHTex,1,0.986509
LIPAMPL,1,0.986509
LIPATPT,1,0.986509
LIPAabcpp,1,0.986509
LIPAabctex,1,0.986509
LIPOCT,1,0.986509
LIPOS,1,0.986509
LIPOt2pp,1,0.986509
LIPOtex,1,0.986509
LPADSS,0,0
LPLIPAL1A120pp,1,0.986509
LPLIPAL1A140pp,1,0.986509
LPLIPAL1A141pp,1,0.986509
LPLIPAL1A160pp,1,0.986509
LPLIPAL1A161pp,1,0.986509
LPLIPAL1A180pp,1,0.986509
LPLIPAL1A181pp,1,0.986509
LPLIPAL1E120pp,1,0.986509
LPLIPAL1E140pp,1,0.986509
LPLIPAL1E141pp,1,0.986509
LPLIPAL1E160pp,1,0.986509
LPLIPAL1E161pp,1,0.986509
LPLIPAL1E180pp,1,0.986509
LPLIPAL1E181pp,1,0.986509
LPLIPAL1G120pp,1,0.986509
LPLIPAL1G140pp,1,0.986509
LPLIPAL1G141pp,1,0.986509
LPLIPAL1G160pp,1,0.986509
LPLIPAL1G161pp,1,0.986509
LPLIPAL1G180pp,1,0.986509
LPLIPAL1G181pp,1,0.986509
LPLIPAL2A120,1,0.986509
LPLIPAL2A140,1,0.986509
LPLIPAL2A141,1,0.986509
LPLIPAL2A160,1,0.986509
LPLIPAL2A161,1,0.986509
LPLIPAL2A180,1,0.986509
LPLIPAL2A181,1,0.986509
LPLIPAL2ATE120,1,0.986509
LPLIPAL2ATE140,1,0.986509
LPLIPAL2ATE141,1,0.986509
LPLIPAL2ATE160,1,0.986509
LPLIPAL2ATE161,1,0.986509
LPLIPAL2ATE180,1,0.986509
LPLIPAL2ATE181,1,0.986509
LPLIPAL2ATG120,1,0.986509
LPLIPAL2ATG140,1,0.986509
LPLIPAL2ATG141,1,0.986509
LPLIPAL2ATG160,1,0.986509
LPLIPAL2ATG161,1,0.986509
LPLIPAL2ATG180,1,0.986509
LPLIPAL2ATG181,1,0.986509
LPLIPAL2E120,1,0.986509
LPLIPAL2E140,1,0.986509
LPLIPAL2E141,1,0.986509
LPLIPAL2E160,1,0.986509
LPLIPAL2E161,1,0.986509
LPLIPAL2E180,1,0.986509
LPLIPAL2E181,1,0.986509
LPLIPAL2G120,1,0.986509
LPLIPAL2G140,1,0.986509
LPLIPAL2G141,1,0.986509
LPLIPAL2G160,1,0.986509
LPLIPAL2G161,1,0.986509
LPLIPAL2G180,1,0.986509
LPLIPAL2G181,1,0.986509
LSERDHr,1,0.986509
LYSDC,1,0.986509
LYSTRS,1,0.986509
LYSabcpp,1,0.986509
LYSt2pp,1,0.986509
LYSt3pp,1,0.986509
LYStex,1,0.986509
LYXI,1,0.986509
LYXt2pp,1,0.986509
LYXtex,1,0.986509
M1PD,1,0.986509
MACPD,1,0.986509
MALCOAMT,0,0
MALDDH,1,0.986509
MALDt2_2pp,1,0.986509
MALDtex,1,0.986509
MALS,0.999998,0.986507027
MALTATr,1,0.986509
MALTHXabcpp,1,0.986509
MALTHXtexi,1,0.986509
MALTPTabcpp,1,0.986509
MALTPTtexi,1,0.986509
MALTTRabcpp,1,0.986509
MALTTRtexi,1,0.986509
MALTTTRabcpp,1,0.986509
MALTTTRtexi,1,0.986509
MALTabcpp,1,0.986509
MALTptspp,1,0.986509
MALTtexi,1,0.986509
MALt2_2pp,1,0.986509
MALt2_3pp,1,0.986509
MALt3pp,1,0.986509
MALtex,1,0.986509
MAN1PT2,1,0.986509
MAN6PI,1,0.986509
MAN6Pt6_2pp,1,0.986509
MAN6Ptex,1,0.986509
MANAO,1,0.986509
MANGLYCptspp,1,0.986509
MANGLYCtex,1,0.986509
MANPGH,1,0.986509
MANptspp,1,0.986509
MANtex,1,0.986509
MCITD,1,0.986509
MCITL2,1,0.986509
MCITS,1,0.986509
MCOATA,0,0
MCPST,1,0.986509
MCTP1App,0,0
MCTP1Bpp,1,0.986509
MCTP2App,1,0.986509
MDDCP1pp,1,0.986509
MDDCP2pp,1,0.986509
MDDCP3pp,1,0.986509
MDDCP4pp,1,0.986509
MDDCP5pp,1,0.986509
MDDEP1pp,1,0.986509
MDDEP2pp,1,0.986509
MDDEP3pp,1,0.986509
MDDEP4pp,1,0.986509
MDH,0.983736,0.970464418
MDH2,1,0.986509
MDH3,1,0.986509
ME1,1,0.986509
ME2,1,0.986509
MECDPDH5,0,0
MECDPS,0,0
MELIBt2pp,1,0.986509
MELIBt3ipp,1,0.986509
MELIBtex,1,0.986509
MEOHtex,0,0
MEOHtrpp,0,0
MEPCT,0,0
METAT,0,0
METDabcpp,1,0.986509
METDtex,1,0.986509
METOX1s,1,0.986509
METOX2s,1,0.986509
METS,0,0
METSOX1abcpp,1,0.986509
METSOX1tex,1,0.986509
METSOX2abcpp,1,0.986509
METSOX2tex,1,0.986509
METSOXR1,1,0.986509
METSOXR2,1,0.986509
METTRS,1,0.986509
METabcpp,1,0.986509
METtex,1,0.986509
MG2t3_2pp,0.999983,0.986492229
MG2tex,0,0
MG2tpp,1,0.986509
MG2uabcpp,1,0.986509
MGSA,1,0.986509
MI1PP,1,0.986509
MICITDr,1,0.986509
MINCYCtex,1,0.986509
MINCYCtpp,1,0.986509
MINOHPtexi,1,0.986509
MLDCP1App,1,0.986509
MLDCP1Bpp,1,0.986509
MLDCP2App,1,0.986509
MLDCP2Bpp,1,0.986509
MLDCP3App,1,0.986509
MLDEP1pp,1,0.986509
MLDEP2pp,1,0.986509
MLTG1,1,0.986509
MLTG2,1,0.986509
MLTG3,1,0.986509
MLTG4,1,0.986509
MLTG5,1,0.986509
MLTGY1pp,1,0.986509
MLTGY2pp,1,0.986509
MLTGY3pp,1,0.986509
MLTGY4pp,1,0.986509
MLTP1,1,0.986509
MLTP2,1,0.986509
MLTP3,1,0.986509
MMCD,1,0.986509
MMETt2pp,1,0.986509
MMETtex,1,0.986509
MMM,1,0.986509
MN2t3pp,1,0.986509
MN2tpp,1,0.986509
MN6PP,1,0.986509
MNLptspp,1,0.986509
MNLtex,1,0.986509
MNNH,1,0.986509
MNt2pp,1,0.986509
MNtex,0,0
MOADSUx,0,0
MOAT,0,0
MOAT2,0,0
MOAT3C,1,0.986509
MOBDabcpp,0,0
MOBDtex,0,0
MOCDS,1,0.986509
MOCOS,0,0
MOGDS,1,0.986509
MOHMT,0,0
MOX,0.999999,0.986508013
MPTAT,0,0
MPTG,0,0
MPTG2,1,0.986509
MPTS,0,0
MPTSS,0,0
MSAR,1,0.986509
MSO3abcpp,1,0.986509
MSO3tex,1,0.986509
MTAN,1,0.986509
MTHFC,0.988118,0.9747873
MTHFD,0.988118,0.9747873
MTHFR2,0,0
MTHTHFSs,0,0
MTRPOX,1,0.986509
N2Otex,1,0.986509
N2Otpp,1,0.986509
NACODA,1,0.986509
NACtex,1,0.986509
NACtpp,1,0.986509
NADDP,1,0.986509
NADH10,1,0.986509
NADH16pp,1,0.986509
NADH17pp,1,0.986509
NADH18pp,1,0.986509
NADH5,1,0.986509
NADH9,1,0.986509
NADK,3.16E-13,3.1209E-13
NADN,1,0.986509
NADPHQR2,1,0.986509
NADPHQR3,1,0.986509
NADPHQR4,1,0.986509
NADPPPS,1,0.986509
NADS1,0,0
NADTRHD,1,0.986509
NAMNPP,1,0.986509
NAt3_1p5pp,1,0.986509
NAt3_2pp,1,0.986509
NAt3pp,1,0.986509
NAtex,1,0.986509
NDPK1,1.00,0.986509
NDPK2,0,0
NDPK3,0.998142,0.984676066
NDPK4,0,0
NDPK5,1,0.986509
NDPK6,1,0.986509
NDPK7,1,0.986509
NDPK8,1,0.986509
NH4tex,0,0
NH4tpp,-3.98E-15,-3.92882E-15
NHFRBO,1,0.986509
NI2abcpp,1,0.986509
NI2t3pp,1,0.986509
NI2tex,0,0
NI2tpp,0.999999,0.986508013
NI2uabcpp,1,0.986509
NMNAT,1,0.986509
NMNDA,1,0.986509
NMNN,1,0.986509
NMNPtpp,1,0.986509
NMNt7pp,1,0.986509
NMNtex,1,0.986509
NNAM,1,0.986509
NNATr,0,0
NNDMBRT,1,0.986509
NNDPR,0,0
NO2t2rpp,1,0.986509
NO2tex,1,0.986509
NO3R1bpp,1,0.986509
NO3R1pp,1,0.986509
NO3R2bpp,1,0.986509
NO3R2pp,1,0.986509
NO3t7pp,1,0.986509
NO3tex,1,0.986509
NODOx,1,0.986509
NODOy,1,0.986509
NOVBCNtex,1,0.986509
NOVBCNtpp,1,0.986509
NOtex,1,0.986509
NOtpp,1,0.986509
NTD1,1,0.986509
NTD10,1,0.986509
NTD10pp,1,0.986509
NTD11,1,0.986509
NTD11pp,1,0.986509
NTD12,1,0.986509
NTD12pp,1,0.986509
NTD1pp,1,0.986509
NTD2,1,0.986509
NTD2pp,1,0.986509
NTD3,1,0.986509
NTD3pp,1,0.986509
NTD4,1,0.986509
NTD4pp,1,0.986509
NTD5,1,0.986509
NTD5pp,1,0.986509
NTD6,1,0.986509
NTD6pp,1,0.986509
NTD7,1,0.986509
NTD7pp,1,0.986509
NTD8,1,0.986509
NTD8pp,1,0.986509
NTD9,1,0.986509
NTD9pp,1,0.986509
NTP1,1,0.986509
NTP10,1,0.986509
NTP11,1,0.986509
NTP12,1,0.986509
NTP3,1,0.986509
NTP3pp,1,0.986509
NTP5,1,0.986509
NTPP1,1,0.986509
NTPP10,1,0.986509
NTPP11,1,0.986509
NTPP2,1,0.986509
NTPP3,1,0.986509
NTPP4,1,0.986509
NTPP5,1,0.986509
NTPP6,1,0.986509
NTPP7,1,0.986509
NTPP8,1,0.986509
NTPP9,1,0.986509
NTPTP1,1,0.986509
NTPTP2,1,0.986509
NTRIR2x,1,0.986509
NTRIR3pp,1,0.986509
NTRIR4pp,1,0.986509
O16A4COLIPAabctex,1,0.986509
O16A4Lpp,1,0.986509
O16AP1pp,1,0.986509
O16AP2pp,1,0.986509
O16AP3pp,1,0.986509
O16AT,1,0.986509
O16AUNDtpp,1,0.986509
O16GALFT,1,0.986509
O16GLCT1,1,0.986509
O16GLCT2,1,0.986509
O2Stex,1,0.986509
O2tex,0.245836,0.242519427
O2tpp,0.245836,0.242519427
OAADC,1,0.986509
OBTFL,1,0.986509
OCBT,0,0
OCDCAtexi,1,0.986509
OCDCEAtexi,1,0.986509
OCTAtex,1,0.986509
OCTDPS,0,0
OCTNLL,1,0.986509
OGMEACPD,0,0
OGMEACPR,0,0
OGMEACPS,0,0
OHPBAT,0,0
OHPHM,1,0.986509
OMBZLM,1,0.986509
OMCDC,0,0
OMMBLHX,1,0.986509
OMMBLHX3,1,0.986509
OMPDC,0,0
OMPHHX,1,0.986509
OMPHHX3,1,0.986509
OP4ENH,1,0.986509
OPHBDC,0,0
OPHHX,1,0.986509
OPHHX3,1,0.986509
OPMEACPD,0,0
OPMEACPR,0,0
OPMEACPS,0,0
ORNDC,1,0.986509
ORNabcpp,1,0.986509
ORNtex,1,0.986509
OROTt2_2pp,1,0.986509
OROTtex,1,0.986509
ORPT,0,0
OXAMTC,1,0.986509
OXCDC,1,0.986509
OXCOAHDH,1,0.986509
OXDHCOAT,1,0.986509
P5CD,1,0.986509
P5CR,0,0
PA120abcpp,1,0.986509
PA140abcpp,1,0.986509
PA141abcpp,1,0.986509
PA160abcpp,1,0.986509
PA161abcpp,1,0.986509
PA180abcpp,1,0.986509
PA181abcpp,1,0.986509
PACALDt2rpp,1,0.986509
PACALDtex,1,0.986509
PACCOAE,1,0.986509
PACCOAL,1,0.986509
PANTS,0,0
PAPA120,1,0.986509
PAPA120pp,1,0.986509
PAPA140,1,0.986509
PAPA140pp,1,0.986509
PAPA141,1,0.986509
PAPA141pp,1,0.986509
PAPA160,1,0.986509
PAPA160pp,1,0.986509
PAPA161,1,0.986509
PAPA161pp,1,0.986509
PAPA180,1,0.986509
PAPA180pp,1,0.986509
PAPA181,1,0.986509
PAPA181pp,1,0.986509
PAPPT3,0,0
PAPSR,1,0.986509
PAPSR2,1,0.986509
PDE1,1,0.986509
PDE4,1,0.986509
PDH,0.982589,0.969332892
PDX5PO2,1,0.986509
PDX5POi,1,0.986509
PDX5PS,0,0
PDXPP,1,0.986509
PE120abcpp,1,0.986509
PE140abcpp,1,0.986509
PE141abcpp,1,0.986509
PE160abcpp,0,0
PE161abcpp,0,0
PE180abcpp,1,0.986509
PE181abcpp,1,0.986509
PEAMNOpp,1,0.986509
PEAMNtex,1,0.986509
PERD,0,0
PETNT161pp,1,0.986509
PETNT181pp,1,0.986509
PFK,1,0.986509
PFK_2,1,0.986509
PFK_3,1,0.986509
PFL,1,0.986509
PG120abcpp,1,0.986509
PG140abcpp,1,0.986509
PG141abcpp,1,0.986509
PG160abcpp,1,0.986509
PG161abcpp,1,0.986509
PG180abcpp,1,0.986509
PG181abcpp,1,0.986509
PGAMT,0,0
PGCD,0.977906,0.96471307
PGI,0.99,0.980240722
PGK,0.871422,0.859665646
PGL,0.993017,0.979620208
PGLYCP,1,0.986509
PGM,0.92,0.908749401
PGMT,1,0.986509
PGP120abcpp,1,0.986509
PGP140abcpp,1,0.986509
PGP141abcpp,1,0.986509
PGP160abcpp,1,0.986509
PGP161abcpp,1,0.986509
PGP180abcpp,1,0.986509
PGP181abcpp,1,0.986509
PGPP120,1,0.986509
PGPP120pp,1,0.986509
PGPP140,1,0.986509
PGPP140pp,1,0.986509
PGPP141,1,0.986509
PGPP141pp,1,0.986509
PGPP160,1,0.986509
PGPP160pp,1,0.986509
PGPP161,1,0.986509
PGPP161pp,1,0.986509
PGPP180,1,0.986509
PGPP180pp,1,0.986509
PGPP181,1,0.986509
PGPP181pp,1,0.986509
PGSA120,1,0.986509
PGSA140,1,0.986509
PGSA141,1,0.986509
PGSA160,1,0.986509
PGSA161,1,0.986509
PGSA180,1,0.986509
PGSA181,1,0.986509
PHEMEabcpp,1,0.986509
PHEMEtiex,1,0.986509
PHETA1,0.00,0
PHETRS,1,0.986509
PHEt2rpp,1,0.986509
PHEtex,1,0.986509
PHYTSpp,1,0.986509
PIt2rpp,0.997009,0.983558352
PItex,7.92E-12,7.81764E-12
PIuabcpp,1,0.986509
PLIPA1A120pp,1,0.986509
PLIPA1A140pp,1,0.986509
PLIPA1A141pp,1,0.986509
PLIPA1A160pp,1,0.986509
PLIPA1A161pp,1,0.986509
PLIPA1A180pp,1,0.986509
PLIPA1A181pp,1,0.986509
PLIPA1E120pp,1,0.986509
PLIPA1E140pp,1,0.986509
PLIPA1E141pp,1,0.986509
PLIPA1E160pp,1,0.986509
PLIPA1E161pp,1,0.986509
PLIPA1E180pp,1,0.986509
PLIPA1E181pp,1,0.986509
PLIPA1G120pp,1,0.986509
PLIPA1G140pp,1,0.986509
PLIPA1G141pp,1,0.986509
PLIPA1G160pp,1,0.986509
PLIPA1G161pp,1,0.986509
PLIPA1G180pp,1,0.986509
PLIPA1G181pp,1,0.986509
PLIPA2A120pp,1,0.986509
PLIPA2A140pp,1,0.986509
PLIPA2A141pp,1,0.986509
PLIPA2A160pp,1,0.986509
PLIPA2A161pp,1,0.986509
PLIPA2A180pp,1,0.986509
PLIPA2A181pp,1,0.986509
PLIPA2E120pp,1,0.986509
PLIPA2E140pp,1,0.986509
PLIPA2E141pp,1,0.986509
PLIPA2E160pp,1,0.986509
PLIPA2E161pp,1,0.986509
PLIPA2E180pp,1,0.986509
PLIPA2E181pp,1,0.986509
PLIPA2G120pp,1,0.986509
PLIPA2G140pp,1,0.986509
PLIPA2G141pp,1,0.986509
PLIPA2G160pp,1,0.986509
PLIPA2G161pp,1,0.986509
PLIPA2G180pp,1,0.986509
PLIPA2G181pp,1,0.986509
PMANM,1,0.986509
PMDPHT,0,0
PMEACPE,0,0
PMPK,0,0
PNTK,0,0
PNTOt4pp,1,0.986509
PNTOtex,1,0.986509
POAACR,1,0.986509
POR5,0.999887,0.986397524
POX,1,0.986509
PPA,1,0.986509
PPA2,1,0.986509
PPAKr,1,0.986509
PPALtex,1,0.986509
PPALtpp,1,0.986509
PPAt4pp,1,0.986509
PPAtex,1,0.986509
PPBNGS,0,0
PPC,0.996941,0.983491269
PPCDC,0,0
PPCK,1,0.986509
PPCSCT,1,0.986509
PPGPPDP,1,0.986509
PPK2r,1,0.986509
PPKr,0.985677,0.972379232
PPM,1,0.986509
PPM2,1,0.986509
PPNCL2,0,0
PPND,0,0
PPNDH,0,0
PPPGO,1,0.986509
PPPGO3,0.999998,0.986507027
PPPNDO,1,0.986509
PPPNt2rpp,1,0.986509
PPPNtex,1,0.986509
PPS,1,0.986509
PPTHpp,1,0.986509
PPTtex,1,0.986509
PRAGSr,0,0
PRAIS,0,0
PRAIi,0,0
PRAMPC,0,0
PRASCSi,0,0
PRATPP,0,0
PRFGS,0,0
PRMICI,0,0
PROD2,1,0.986509
PROGLYabcpp,1,0.986509
PROGLYtex,1,0.986509
PROTRS,1,0.986509
PROabcpp,1,0.986509
PROt2rpp,1,0.986509
PROt4pp,1,0.986509
PROtex,1,0.986509
PRPPS,1.00,0.986509
PSCLYSt2pp,1,0.986509
PSCLYStex,1,0.986509
PSCVT,0,0
PSD120,1,0.986509
PSD140,1,0.986509
PSD141,1,0.986509
PSD160,0,0
PSD161,0,0
PSD180,1,0.986509
PSD181,1,0.986509
PSERT,0.977906,0.96471307
PSERtex,1,0.986509
PSP_L,0.977906,0.96471307
PSP_Lpp,1,0.986509
PSSA120,1,0.986509
PSSA140,1,0.986509
PSSA141,1,0.986509
PSSA160,0,0
PSSA161,0,0
PSSA180,1,0.986509
PSSA181,1,0.986509
PTA2,1,0.986509
PTAr,1,0.986509
PTHRpp,1,0.986509
PTPATi,0,0
PTRCORNt7pp,1,0.986509
PTRCTA,1,0.986509
PTRCabcpp,1,0.986509
PTRCt2pp,1,0.986509
PTRCtex,1,0.986509
PUNP1,1,0.986509
PUNP2,1,0.986509
PUNP3,1,0.986509
PUNP4,1,0.986509
PUNP5,1,0.986509
PUNP6,1,0.986509
PUNP7,1,0.986509
PYAM5PO,1,0.986509
PYDAMK,1,0.986509
PYDAMtex,1,0.986509
PYDAMtpp,1,0.986509
PYDXK,1,0.986509
PYDXNK,1,0.986509
PYDXNtex,1,0.986509
PYDXNtpp,1,0.986509
PYDXPP,1,0.986509
PYDXtex,1,0.986509
PYDXtpp,1,0.986509
PYK,1,0.986509
PYNP2r,1,0.986509
PYROX,1,0.986509
PYRt2rpp,1,0.986509
PYRtex,1,0.986509
QMO2,1,0.986509
QMO3,1,0.986509
QUIN2tex,1,0.986509
QUIN2tpp,1,0.986509
QUINDH,1,0.986509
QULNS,0,0
R15BPK,1.00,0.986509
R1PK,1,0.986509
R5PP,1,0.986509
R5PPpp,1,0.986509
R5Ptex,1,0.986509
RBFK,0,0
RBFSa,0,0
RBFSb,0,0
RBK,1,0.986509
RBK_L1,1,0.986509
RBP4E,1,0.986509
REPHACCOAI,1,0.986509
RFAMPtex,1,0.986509
RFAMPtpp,1,0.986509
RHAT1,1,0.986509
RHCCE,0,0
RIBabcpp,1,0.986509
RIBtex,1,0.986509
RMI,1,0.986509
RMK,1,0.986509
RMNtex,1,0.986509
RMNtpp,1,0.986509
RMPA,1,0.986509
RNDR1,1,0.986509
RNDR1b,1,0.986509
RNDR2,1,0.986509
RNDR2b,1,0.986509
RNDR3,1,0.986509
RNDR3b,1,0.986509
RNDR4,1,0.986509
RNDR4b,1,0.986509
RNTR1c2,0.999974,0.986483351
RNTR2c2,0.999973,0.986482364
RNTR3c2,0.999973,0.986482364
RNTR4c2,0.999974,0.986483351
RPE,0.994963,0.981539954
RPI,0.340444,0.33585107
RZ5PP,1,0.986509
S2FE2SR,1,0.986509
S2FE2SS,1,0.986509
S2FE2SS2,1,0.986509
S2FE2ST,1,0.986509
S4FE4SR,1,0.986509
S4FE4ST,1,0.986509
S7PI,1,0.986509
SADH,1,0.986509
SADT2,0,0
SARCOX,1,0.986509
SBTPD,1,0.986509
SBTptspp,1,0.986509
SBTtex,1,0.986509
SCYSDS,1,0.986509
SDPDS,0,0
SDPTA,0,0
SELCYSS,1,0.986509
SELGTHR,1,0.986509
SELGTHR2,1,0.986509
SELGTHR3,1,0.986509
SELNPS,1,0.986509
SELR,1,0.986509
SELtex,1,0.986509
SELtpp,1,0.986509
SEPHCHCS,1,0.986509
SERASr,1,0.986509
SERAT,0,0
SERD_D,1,0.986509
SERD_L,1,0.986509
SERTRS,1,0.986509
SERTRS2,1,0.986509
SERt2rpp,1,0.986509
SERt4pp,1,0.986509
SERtex,1,0.986509
SFGTHi,1,0.986509
SGDS,1,0.986509
SGSAD,1,0.986509
SHCHCS3,1,0.986509
SHCHD2,0,0
SHCHF,0,0
SHK3Dr,0,0
SHKK,0,0
SHSL1,0,0
SKMt2pp,1,0.986509
SKMtex,1,0.986509
SLNTtex,1,0.986509
SLNTtpp,1,0.986509
SO2tex,1,0.986509
SO2tpp,1,0.986509
SO3tex,1,0.986509
SO4t2pp,0.999216,0.985735577
SO4tex,0,0
SOTA,1,0.986509
SPMDAT1,1,0.986509
SPMDAT2,1,0.986509
SPMDabcpp,1,0.986509
SPMDt3pp,1,0.986509
SPMDtex,1,0.986509
SPMS,1,0.986509
SPODM,1,0.986509
SPODMpp,1,0.986509
SSALx,1,0.986509
SSALy,1,0.986509
SUCASPtpp,1,0.986509
SUCBZL,1,0.986509
SUCBZS,1,0.986509
SUCCt2_2pp,1,0.986509
SUCCt2_3pp,1,0.986509
SUCCt3pp,1,0.986509
SUCCtex,1,0.986509
SUCDi,0.973858,0.960719682
SUCFUMtpp,1,0.986509
SUCMALtpp,1,0.986509
SUCOAS,0.997056,0.983604718
SUCRtex,1,0.986509
SUCTARTtpp,1,0.986509
SUCptspp,1,0.986509
SULFACabcpp,1,0.986509
SULFACtex,1,0.986509
SULRi,0,0
SULabcpp,1,0.986509
T2DECAI,1,0.986509
TAGURr,1,0.986509
TALA,1,0.986509
TARTD,1,0.986509
TARTRDtex,1,0.986509
TARTRt7pp,1,0.986509
TARTRtex,1,0.986509
TARTt2_3pp,1,0.986509
TAUDO,1,0.986509
TAURabcpp,1,0.986509
TAURtex,1,0.986509
TCYNTtex,1,0.986509
TDP,1,0.986509
TDPADGAT,1,0.986509
TDPAGTA,1,0.986509
TDPDRE,1,0.986509
TDPDRR,1,0.986509
TDPGDH,1,0.986509
TDSK,0,0
TDSR1,1,0.986509
TDSR2,1,0.986509
TGBPA,1,0.986509
THD2pp,1,0.986509
THDPS,0,0
THFAT,1,0.986509
THIORDXi,1,0.986509
THMDt2pp,1,0.986509
THMDt2rpp,1,0.986509
THMDtex,1,0.986509
THMabcpp,1,0.986509
THMtex,1,0.986509
THRA2i,1,0.986509
THRAi,1,0.986509
THRD,1,0.986509
THRD_L,0,0
THRPtex,1,0.986509
THRS,0,0
THRTRS,1,0.986509
THRabcpp,1,0.986509
THRt2pp,1,0.986509
THRt2rpp,1,0.986509
THRt4pp,1,0.986509
THRtex,1,0.986509
THYMt3pp,1,0.986509
THYMtex,1,0.986509
THZPSN3,0,0
TKT1,0.994005,0.980594879
TKT2,0.995923,0.982487003
TMAOR1,1,0.986509
TMAOR1pp,1,0.986509
TMAOR2,1,0.986509
TMAOR2pp,1,0.986509
TMAOtex,1,0.986509
TMAtex,1,0.986509
TMDK1,1,0.986509
TMDPP,1,0.986509
TMDS,0,0
TMK,1,0.986509
TMPK,0,0
TMPPP,0,0
TPI,0.964048,0.951042028
TPRDCOAS,1,0.986509
TRDR,1,0.986509
TRE6PH,1,0.986509
TRE6PP,1,0.986509
TRE6PS,1,0.986509
TREH,1,0.986509
TREHpp,1,0.986509
TREptspp,1,0.986509
TREtex,1,0.986509
TRPAS2,0.999706,0.986218966
TRPS1,1,0.986509
TRPS2,1,0.986509
TRPS3,0.999706,0.986218966
TRPTRS,1,0.986509
TRPt2rpp,1,0.986509
TRPtex,1,0.986509
TRSARr,1,0.986509
TSULabcpp,1,0.986509
TSULtex,1,0.986509
TTDCAtexi,1,0.986509
TTDCEAtexi,1,0.986509
TTRCYCtex,1,0.986509
TTRCYCtpp,1,0.986509
TUNGSabcpp,1,0.986509
TUNGStex,1,0.986509
TYMtex,1,0.986509
TYRL,0,0
TYROXDApp,1,0.986509
TYRPpp,1,0.986509
TYRPtex,1,0.986509
TYRTA,0,0
TYRTRS,1,0.986509
TYRt2rpp,1,0.986509
TYRtex,1,0.986509
ThDPAT,1,0.986509
U23GAAT,0,0
UAAGDS,0,0
UACGALPpp,1,0.986509
UACGAMPpp,1,0.986509
UACGAMtex,1,0.986509
UACMAMO,1,0.986509
UAG2E,1,0.986509
UAGAAT,0,0
UAGCVT,0,0
UAGDP,0,0
UAGPT3,0,0
UAMAGS,0,0
UAMAS,0,0
UAPGR,0,0
UDCPDP,0,0
UDCPDPS,0,0
UDCPDPpp,1,0.986509
UDCPPtppi,1,0.986509
UDPACGALtex,1,0.986509
UDPG4E,1,0.986509
UDPGALM,1,0.986509
UDPGALPpp,1,0.986509
UDPGALtex,1,0.986509
UDPGD,1,0.986509
UDPGDC,1,0.986509
UDPGLCURtex,1,0.986509
UDPGPpp,1,0.986509
UDPGtex,1,0.986509
UDPKAAT,1,0.986509
UGLCURPpp,1,0.986509
UGLT,1,0.986509
UGLYCH,1,0.986509
UGMDDS,0,0
UHGADA,0,0
ULA4NFT,1,0.986509
ULA4Ntppi,1,0.986509
UM3PL,1,0.986509
UM4PCP,1,0.986509
UM4PL,1,0.986509
UMPK,0,0
UMPtex,1,0.986509
UPLA4FNF,1,0.986509
UPLA4FNT,1,0.986509
UPP3MT,0,0
UPP3S,0,0
UPPDC1,0,0
UPPRT,1,0.986509
URACPAH,1,0.986509
URAt2pp,1,0.986509
URAt2rpp,1,0.986509
URAtex,1,0.986509
URDGLYCD,1,0.986509
UREAtex,1,0.986509
UREAtpp,1,0.986509
URIC,1,0.986509
URIH,1,0.986509
URIK2,1,0.986509
URIt2pp,1,0.986509
URIt2rpp,1,0.986509
URItex,1,0.986509
USHD,0,0
VALTA,1,0.986509
VALTRS,1,0.986509
VALabcpp,1,0.986509
VALt2rpp,1,0.986509
VALtex,1,0.986509
VPAMTr,1,0.986509
WCOS,1,0.986509
X5PL3E,1,0.986509
XAND,1,0.986509
XANt2pp,1,0.986509
XANtex,1,0.986509
XANtpp,1,0.986509
XMPtex,1,0.986509
XPPT,1,0.986509
XTSNH,1,0.986509
XTSNt2rpp,1,0.986509
XTSNtex,1,0.986509
XYLI1,1,0.986509
XYLI2,1,0.986509
XYLK,1,0.986509
XYLK2,1,0.986509
XYLUt2pp,1,0.986509
XYLUtex,1,0.986509
XYLabcpp,1,0.986509
XYLt2pp,1,0.986509
XYLtex,1,0.986509
ZN2abcpp,1,0.986509
ZN2t3pp,1,0.986509
ZN2tpp,0.999999,0.986508013
ZNabcpp,1,0.986509
Zn2tex,0,0
