reaction_id,reaction_formula,dG0_r,dG_r_lb,dG_r_ub,flux_lb,flux_ub,metabolomics_coverage,dG_coverage,is_feasible
LYXt2pp,lyx_DASH_L_p + h_p --> h_c + lyx_DASH_L_c,31.500000000000057,-3085.038466228829,-3049.4139689241483,0.0,-0.0,0.0,1.0,True
GLYALDtpp_reverse,glyald_c --> glyald_p,-17.19999999999999,-35.01224865234023,0.6122486523402486,0.0,1000.0,0.0,1.0,True
ARBt2rpp_reverse,h_c + arab_DASH_L_c --> arab_DASH_L_p + h_p,-31.500000000000057,-3951.27609122883,-3915.6515939241494,0.0,1000.0,0.0,1.0,True
NDPK8_reverse,adp_c + datp_c --> atp_c + dadp_c,-4.547473508864641e-13,-12.425047421736991,24.82779094938207,0.0,999.979434045514,0.75,1.0,True
PUNP1,adn_c + pi_c --> ade_c + r1p_c,1219.2000000000003,-998815.2431295741,1001238.1936163829,0.0,1000.0,0.0,0.75,True
2AGPEAT181,2agpe181_c + atp_c + ocdcea_c --> amp_c + ppi_c + pe181_c,-1450.8,-2001487.50884006,1998579.8331104263,0.0,3.345000046538928,0.3333333333333333,0.6666666666666666,True
2AGPEAT180,ocdca_c + atp_c + 2agpe180_c --> amp_c + ppi_c + pe180_c,-1456.6999999999998,-2001493.4088400605,1998573.933110426,0.0,3.3450000465056746,0.3333333333333333,0.6666666666666666,True
AGMtex_reverse,agm_p --> agm_e,0.0,-6932.409773652342,-6896.785276347662,0.0,1000.0,0.0,1.0,True
EX_hacolipa_LPAREN_e_RPAREN_,hacolipa_e --> ,0.0,-999983.3691190782,1000034.4431295742,0.0,-0.0,0.0,0.0,True
PUNP3,pi_c + gsn_c --> r1p_c + gua_c,1218.7,-998815.7431295741,1001237.6936163829,0.0,1000.0,0.0,0.75,True
DAPAL,h2o_c + 23dappa_c --> 2 nh4_c + pyr_c,38.599999999999966,-58.43176545748334,12.81722915187762,0.0,-0.0,0.0,1.0,True
LPLIPAL2E181,h2o_c + 2agpe181_c --> h_c + g3pe_c + ocdcea_c,966.7,-999095.8886358832,1000957.5481100738,0.0,1.384137950285245,0.0,0.8,True
ARBTNtex,h_p + arbtn_p --> h_c + arbtn_e,2.8999999999999986,7258.257821271172,7293.882318575853,0.0,3.214714837173233,0.0,1.0,True
PAPA181pp,pa181_p + h2o_p --> 12dgr181_p + pi_p,-902.6,-2000948.5577549615,1999087.0667423431,0.0,4.460000062080326,0.0,0.5,True
COBALT2abcpp,h2o_c + atp_c + cobalt2_c --> pi_c + h_c + adp_c + cobalt2_p,12.400000000000091,-2007763.899854487,1992284.9568466854,0.0,10.035000139531746,0.3333333333333333,0.7142857142857143,True
CYTBO3_4pp,q8h2_c + 4 h_c + 0.5 o2_c --> h2o_c + 4 h_p + q8_c,-155.29999999999995,-15748.088152853392,-15730.275904201051,15.927935663473937,36.0,0.0,1.0,True
UMPtex,ump_e --> ump_p,0.0,6896.785276347662,6932.409773652342,0.0,1000.0,0.0,1.0,True
GALCTt2rpp,galct_DASH_D_p + h_p --> galct_DASH_D_c + h_c,25.700000000000045,3020.521433771171,3056.145931075851,0.0,1000.0,0.0,1.0,True
MN2t3pp,h_p + mn2_c --> mn2_p + h_c,2.8999999999999986,-10831.47361622883,-10795.849118924149,0.0,40.14000055809438,0.0,1.0,True
EX_rmn_LPAREN_e_RPAREN_,rmn_e --> ,273.1,289.7308809218101,307.5431295741504,0.0,-0.0,0.0,1.0,True
LPLIPAL2G140,2agpg140_c + h2o_c --> h_c + ttdca_c + g3pg_c,303.79999999999984,-999758.7886358832,1000294.6481100738,0.0,1.6725000232708283,0.0,0.8,True
LPLIPAL2G141,h2o_c + 2agpg141_c --> ttdcea_c + h_c + g3pg_c,-587.0000000000001,-2000649.5886358833,1999403.8481100737,0.0,1.672500023258209,0.0,0.6,True
ALLTNt2rpp_reverse,h_c + alltn_c --> alltn_p + h_p,-16.5,-3936.27609122883,-3900.6515939241494,0.0,1000.0,0.0,1.0,True
MTRPOX,h2o_c + o2_c + Nmtrp_c --> trp_DASH_L_c + fald_c + h2o2_c,-75.99999999999994,-136.0329368527339,-94.05801425248228,0.0,-0.0,0.16666666666666666,1.0,True
SO4t2pp,so4_p + h_p --> so4_c + h_c,2.8999999999999773,2997.7214337711707,3033.3459310758512,0.0,0.23213379548244029,0.0,1.0,True
ADSL2r,25aics_c --> fum_c + aicar_c,38.59999999999991,-13.655378226490686,39.781367730530036,0.36054634547786457,1000.0,0.0,1.0,True
FRUURtex_reverse,fruur_p --> fruur_e,0.0,3439.4865138476607,3475.1110111523412,0.0,1000.0,0.0,1.0,True
TMDPP_reverse,2dr1p_c + thym_c --> pi_c + thymd_c,-12.400000000000205,-31.39361638287057,22.04312957415015,0.0,1000.0,0.0,1.0,True
H2tpp_reverse,h2_c --> h2_p,-5.700000000000003,-5.700000000000003,-5.700000000000003,0.0,1000.0,0.0,1.0,True
DSERt2pp,h_p + ser_DASH_D_p --> ser_DASH_D_c + h_c,22.700000000000017,-3093.838466228829,-3058.2139689241485,0.0,-0.0,0.0,1.0,True
ACONIs,acon_DASH_T_c --> acon_DASH_C_c,0.0,-17.81224865234024,17.81224865234024,0.0,1000.0,0.0,1.0,True
UAGPT3,uacgam_c + uagmda_c --> uaagmda_c + udp_c + h_c,18.699999999999818,-14.467512226533465,45.38201767398132,0.0228642341004,1.0791800383253414,0.25,1.0,True
ASPTA,asp_DASH_L_c + akg_c --> oaa_c + glu_DASH_L_c,0.0,-10.767293163150718,30.333161916554644,0.0,997.6366944938741,0.75,1.0,True
GART,gar_c + atp_c + for_c --> pi_c + fgam_c + h_c + adp_c,12.300000000000182,-19.200565908464455,47.46838391648882,0.0,10.130424344820995,0.3333333333333333,1.0,True
CYSDDS,h2o_c + cys_DASH_D_c --> h2s_c + nh4_c + pyr_c,-5.399999999999977,-102.43176545748328,-31.182770848122324,0.0,-0.0,0.0,1.0,True
PMPK,atp_c + 4ampm_c --> adp_c + 2mahmp_c,2.800000000000182,-27.519198177934335,21.337502994678708,0.00018489045959999999,10.035185030125895,0.5,1.0,True
GAMAN6Ptex,gam6p_e --> gam6p_p,0.0,3439.4865138476607,3475.1110111523412,0.0,1000.0,0.0,1.0,True
DHCIND,nad_c + cenchddd_c --> h_c + dhcinnm_c + nadh_c,-27.300000000000182,-55.93208121722374,-4.4530024993566855,0.0,-0.0,0.5,1.0,True
UDCPPtppi,udcpp_p --> udcpp_c,254.30000000000018,6347.84765134766,6383.4721486523395,0.0,-0.0,0.0,1.0,True
34dhpactex,34dhpac_e --> 34dhpac_p,0.0,-17.81224865234024,17.81224865234024,0.0,1000.0,0.0,1.0,True
EAR121y,h_c + nadph_c + t3c5ddeceACP_c --> nadp_c + cddec5eACP_c,-107.39999999999998,-2000137.9884867196,1999911.9548802257,0.0,1.1646189595375795,0.5,0.6,True
