reaction_id,reaction_formula,dG0_r,dG_r_lb,dG_r_ub,flux_lb,flux_ub,metabolomics_coverage,dG_coverage,is_feasible
DHAD1,23dhmb_c --> h2o_c + 3mob_c,-26.303621608226138,-53.749632973693465,21.80890507092591,0.5478931769939094,0.6087701966593411,0.0,1.0,True
TMDK1,atp_c + thymd_c --> adp_c + dtmp_c + h_c,-730.7271002423377,-779.2860966799469,-710.434067112315,0.0,13.343551190330231,0.75,1.0,True
ADPT,ade_c + prpp_c --> ppi_c + amp_c,-19.453378252609582,-33.78160938958577,21.076658172570852,0.0,13.34905760904985,0.5,1.0,True
EX_for_LPAREN_e_RPAREN_,for_e --> ,306.929505900312,319.3413822001763,345.5916400964081,0.0,-0.0,0.0,1.0,True
THFSYN,gln_DASH_L_c + 2 atp_c + gtp_c + 3 h2o_c + chor_c --> adp_c + 2 pi_c + for_c + pyr_c + 5 h_c + dhf_c + 2 ppi_c + amp_c + gcald_c,-13.35502172582801,-313.31306188445694,-17.829117578000165,0.0005752782263425682,0.0006391621522668729,0.38461538461538464,1.0,True
EDA,2ddg6p_c --> g3p_c + pyr_c,16.311495310559394,-35.88784288280574,26.71922187327167,0.0,8.901920326732746,0.3333333333333333,1.0,True
MNtex,mn2_e --> mn2_p,0.0,-6940.847782896234,-6888.34726710377,0.0004243644315635179,0.00047019140959797697,0.0,1.0,True
EDD,6pgc_c --> 2ddg6p_c + h2o_c,-43.37773974116362,-56.79891637462931,-12.60819834553309,0.0,8.901920326726396,0.3333333333333333,1.0,True
TMDPP,pi_c + thymd_c --> 2dr1p_c + thym_c,3.276301808799303,-45.886015394909315,24.77909861319977,0.0,1000.0,0.25,1.0,True
DURADx,nad_c + 56dura_c --> nadh_c + h_c + ura_c,132.09487026684474,82.15302122277635,145.80798608750456,0.0,1000.0,0.75,1.0,True
ALAGLUE_reverse,LalaLglu_c --> LalaDglu_c,0.0,-2000017.8122486523,2000017.8122486523,0.0,1000.0,0.0,0.0,True
THFAT,h2o_c + methf_c --> 5fthf_c + h_c,-278.54430117862205,-327.22082922765395,-250.53428844327493,0.0,1000.0,0.0,1.0,True
COASYN,4 atp_c + cys_DASH_L_c + nadph_c + ctp_c + h2o_c + asp_DASH_L_c + 3mob_c + mlthf_c --> 3 ppi_c + thf_c + cmp_c + coa_c + amp_c + 2 adp_c + nadp_c + 2 co2_c,2991.856258071346,2780.9371346658445,3094.636735132494,0.00037148011031673533,0.00041159612755090226,0.5,1.0,False
PRPPS,r5p_c + atp_c --> amp_c + prpp_c + h_c,-6.217216258276494,-48.89445772385158,13.381502018314734,0.5836481376113498,1000.0,0.75,1.0,True
SDPDS,sl26da_c + h2o_c --> succ_c + 26dap_DASH_LL_c,-487.283271621837,-555.2794680171847,-485.28655474600276,0.23283612295626,0.2587068032847333,0.25,1.0,True
DHFR,dhf_c + h_c + nadph_c --> nadp_c + thf_c,-20.756065735160064,-51.52186360100478,28.315258707524478,0.016572785406992807,0.018414206007832945,0.5,1.0,True
ILETA_reverse,3mop_c + glu_DASH_L_c --> ile_DASH_L_c + akg_c,-15.727972610527502,-64.53325458899042,30.19843079003327,0.18206781947867856,1000.0,0.25,1.0,True
EX_cu2_LPAREN_e_RPAREN__reverse, --> cu2_e,0.0,-1000034.4431295742,999983.3691190782,0.0004346833235164302,0.0004816246353632881,0.0,0.0,True
VALTA_reverse,3mob_c + glu_DASH_L_c --> akg_c + val_DASH_L_c,-24.874237473870835,-73.67951945233375,21.052165926689938,0.0,1000.0,0.25,1.0,True
NH4tpp,nh4_p --> nh4_c,11.794334294743095,-3070.1358736014886,-3017.6353578090248,6.775822364256857,7.528691515844095,0.0,1.0,True
