reaction_id,reaction_formula,dG0_r,dG_r_lb,dG_r_ub,flux_lb,flux_ub,metabolomics_coverage,dG_coverage,is_feasible
NTP10,1.0 h2o_c + 1.0 itp_c -> 1.0 pi_c + 1.0 h_c + 1.0 idp_c,12.699999999999818,-20.302688821089255,-3.065835251616029,0.0,-3.58813e-05,0.25,1.0,True
PPPNtex,1.0 pppn_e <=> 1.0 pppn_p,0.0,3457.298762500001,3457.298762500001,0.0,0.0,0.0,1.0,True
EX_LalaDglu_LPAREN_e_RPAREN_,1.0 LalaDglu_e ->,0.0,1000034.4431295742,-999983.3691190782,0.0,0.0,0.0,0.0,True
NACODA,1.0 h2o_c + 1.0 acg5sa_c -> 1.0 glu5sa_c + 1.0 ac_c,-4.2000000000000455,-48.97638723099276,-31.16413857865252,0.0,-3.58813e-05,0.0,1.0,True
DSERtex,1.0 ser_DASH_D_e <=> 1.0 ser_DASH_D_p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
HG2t3pp,1.0 hg2_c + 1.0 h_p -> 1.0 hg2_p + 1.0 h_c,2.8999999999999986,-10813.661367576466,-10813.661367576466,0.0,0.0,0.0,0.5,True
NI2t3pp,1.0 ni2_c + 1.0 h_p -> 1.0 h_c + 1.0 ni2_p,2.8999999999999986,-10813.661367576466,-10813.661367576466,0.0,-0.000143525,0.0,0.5,True
GDPMNH,1.0 h2o_c + 1.0 gdpmann_c -> 1.0 gdp_c + 1.0 h_c + 1.0 man_c,11.500000000000227,-24.978093473221698,-24.34460511004366,0.0,-3.58813e-05,0.25,1.0,True
BMOCOS,1.0 moco_c + 1.0 mptamp_c -> 1.0 cu2_c + 1.0 bmoco_c + 1.0 amp_c,-520.2,-551.1957084543751,-550.2521150679773,5.54153e-05,-0.00179,0.2,0.2,True
UM4PL,1.0 LalaDgluMdapDala_c + 1.0 uamr_c + 1.0 atp_c -> 1.0 um4p_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c,-62.5,999947.5226090578,-1000069.131853261,0.0,-4.78418e-05,0.3333333333333333,0.8571428571428571,True
ACMUMtex,1.0 acmum_e -> 1.0 acmum_p,0.0,3457.298762500001,3457.298762500001,0.0,0.0,0.0,1.0,True
LPLIPAL1A120pp,1.0 h2o_p + 1.0 1ddecg3p_p -> 1.0 glyc3p_p + 1.0 ddca_p + 1.0 h_p,-215.8000000000001,999739.423612769,-1000242.7641385787,0.0,-3.58813e-05,0.0,0.8,True
GDPMNP,1.0 h2o_c + 1.0 gdpmann_c -> 1.0 man1p_c + 1.0 gmp_c + 2.0 h_c,42.200000000000045,-2.5763872309926725,15.23586142134757,0.0,-3.58813e-05,0.0,1.0,True
MMETt2pp,1.0 h_p + 1.0 mmet_p -> 1.0 h_c + 1.0 mmet_c,42.80000000000001,-6111.606167576489,-6111.606167576489,0.0,0.0,0.0,1.0,True
DHACOAH,1.0 h2o_c + 1.0 23dhacoa_c <=> 1.0 3hadpcoa_c,-3.8999999999998636,-14.233257656842227,-14.233257656842225,0.0,0.0,0.0,1.0,True
MALDDH,1.0 mal_DASH_D_c + 1.0 nad_c -> 1.0 pyr_c + 1.0 co2_c + 1.0 nadh_c,-0.10000000000002274,-20.456705543912236,-19.26876550752508,0.0,0.0,0.4,1.0,True
MN2tpp,1.0 mn2_p -> 1.0 mn2_c,0.0,-6111.3598999999995,-6111.3598999999995,0.000457864,0.000170813,0.0,1.0,True
EX_cl_LPAREN_e_RPAREN_,1.0 cl_e <-,0.0,1000034.4431295742,-999983.3691190782,-0.00236566,-0.00236566,0.0,0.0,True
PE180abcpp,1.0 h2o_c + 1.0 pe180_c + 1.0 atp_c -> 1.0 pe180_p + 1.0 pi_c + 1.0 h_c + 1.0 adp_c,12.400000000000091,-22.353778173208276,-21.195991839763394,4.78418e-05,-9.57e-05,0.3333333333333333,0.7142857142857143,True
FOMETRi,1.0 5fthf_c + 1.0 h_c -> 1.0 h2o_c + 1.0 methf_c,-131.89999999999998,-121.56674234315761,-121.5667423431576,0.0,1000.0,0.0,1.0,True
ARBTNabcpp,1.0 h2o_c + 1.0 arbtn_DASH_fe3_p + 1.0 atp_c -> 1.0 pi_c + 1.0 h_c + 1.0 adp_c + 1.0 arbtn_DASH_fe3_c,12.400000000000091,-22.353778173091868,-21.19599183964698,0.0,-2.05036e-05,0.3333333333333333,0.7142857142857143,True
EX_nac_LPAREN_e_RPAREN_,1.0 nac_e ->,51.0,85.44312957415036,67.63088092181012,0.0,0.0,0.0,1.0,True
EX_peamn_LPAREN_e_RPAREN_,1.0 peamn_e ->,-584.0,-549.5568704258496,-567.3691190781899,0.0,0.0,0.0,1.0,True
EX_tmao_LPAREN_e_RPAREN_,1.0 tmao_e ->,0.0,1000034.4431295742,-999983.3691190782,0.0,0.0,0.0,0.0,True
PAPA160,1.0 pa160_c + 1.0 h2o_c -> 1.0 12dgr160_c + 1.0 pi_c,-905.0000000000001,-933.1455063091827,-933.1455063091826,0.0,-3.58813e-05,0.0,0.5,True
PAPA161,1.0 pa161_c + 1.0 h2o_c -> 1.0 12dgr161_c + 1.0 pi_c,-905.0000000000001,-933.1455063091827,-933.1455063091826,0.0,-3.58813e-05,0.0,0.5,True
MOADSUx,1.0 moadamp_c + 1.0 nadh_c + 1.0 iscssh_c -> 1.0 moadcosh_c + 1.0 iscs_c + 1.0 amp_c + 1.0 nad_c,-583.5,-611.08362859399,-611.3279752439795,0.000235037,0.00977342,0.42857142857142855,0.42857142857142855,True
EX_akg_LPAREN_e_RPAREN_,1.0 akg_e ->,633.5,667.9431295741504,650.1308809218101,0.0,-1.19604e-05,0.0,1.0,True
MALTPTabcpp,1.0 h2o_c + 1.0 maltpt_p + 1.0 atp_c -> 1.0 maltpt_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c,12.400000000000091,-22.353778173091868,-21.19599183964698,0.0,0.0,0.3333333333333333,0.7142857142857143,True
ACACT3r,1.0 accoa_c + 1.0 hxcoa_c <=> 1.0 coa_c + 1.0 3oocoa_c,26.40000000000009,26.178980227483066,26.821324492281427,0.149624,0.14961,0.5,1.0,False
MINOHPtexi,1.0 minohp_e -> 1.0 minohp_p,0.0,41487.585150000006,41487.585150000006,0.0,0.0,0.0,0.0,True
RNTR3c2,1.0 ctp_c + 2.0 flxr_c + 2.0 h_c -> 2.0 flxso_c + 1.0 h2o_c + 1.0 dctp_c,-65.70000000000027,-57.80697039348429,-57.84026947003851,0.0123788,0.0122174,0.4,0.6666666666666666,True
PGPP120pp,1.0 h2o_p + 1.0 pgp120_p -> 1.0 pi_p + 1.0 pg120_p,-902.6,-930.7455063091594,-930.7455063091593,0.0,-0.000143525,0.0,0.5,True
FEOXAMtonex,1.0 feoxam_e + 1.0 h_p -> 1.0 feoxam_p + 1.0 h_c,2.8999999999998636,-6553.12498007649,-6553.12498007649,0.0,-2.05036e-05,0.0,1.0,True
FMETTRS,1.0 mettrna_c + 1.0 10fthf_c -> 1.0 h_c + 1.0 thf_c + 1.0 fmettrna_c,181.3,181.30000000004657,181.30000000004657,0.0,0.0,0.0,0.6,True
EX_glcur1p_LPAREN_e_RPAREN_,1.0 glcur1p_e ->,1611.6,1646.0431295741503,1628.23088092181,0.0,0.0,0.0,1.0,True
GPDDA3pp,1.0 h2o_p + 1.0 g3ps_p -> 1.0 ser_DASH_L_p + 1.0 h_p + 1.0 glyc3p_p,-1087.2000000000003,998868.023612769,-1001114.1641385787,0.0,0.0,0.0,0.8,True
PTRCORNt7pp,1.0 ptrc_p + 1.0 orn_c <=> 1.0 ptrc_c + 1.0 orn_p,2.8999999999999773,-9967.377475,-9967.377475,7.17627e-05,-4.78e-05,0.0,1.0,True
12DGR181tipp,1.0 12dgr181_p -> 1.0 12dgr181_c,0.0,0.0,0.0,0.0,-3.58813e-05,0.0,0.0,True
TYRt2rpp,1.0 tyr_DASH_L_p + 1.0 h_p <=> 1.0 h_c + 1.0 tyr_DASH_L_c,34.19999999999999,-3064.5262175764888,-3064.5262175764888,4.68017e-06,0.0,0.0,1.0,True
NTPP9,1.0 h2o_c + 1.0 itp_c -> 1.0 ppi_c + 1.0 h_c + 1.0 imp_c,1.099999999999909,-28.669529616690703,-26.10799865381297,0.0,-1.43525e-05,0.5,1.0,True
NTPP8,1.0 utp_c + 1.0 h2o_c -> 1.0 ump_c + 1.0 ppi_c + 1.0 h_c,0.7000000000002728,-31.886808835774815,-31.360289501303676,0.0,-3.58813e-05,0.5,1.0,True
NTPP7,1.0 h2o_c + 1.0 dttp_c -> 1.0 ppi_c + 1.0 dtmp_c + 1.0 h_c,0.7000000000002728,-35.16023195949419,-17.727872916137166,0.0,-3.58813e-05,0.25,1.0,True
NTPP6,1.0 h2o_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 h_c + 1.0 amp_c,0.6000000000003638,-38.692763970339016,-38.0490951459647,0.0,-3.58813e-05,0.5,1.0,True
NTPP5,1.0 datp_c + 1.0 h2o_c -> 1.0 damp_c + 1.0 ppi_c + 1.0 h_c,0.599999999999909,-35.61170709803732,-18.774996196447262,0.0,-3.58813e-05,0.25,1.0,True
NTPP4,1.0 ctp_c + 1.0 h2o_c -> 1.0 ppi_c + 1.0 h_c + 1.0 cmp_c,0.599999999999909,-36.9559166205878,-19.283977715571396,0.0,-3.58813e-05,0.25,1.0,True
NTPP3,1.0 h2o_c + 1.0 dctp_c -> 1.0 dcmp_c + 1.0 ppi_c + 1.0 h_c,0.599999999999909,-34.51568857021457,-16.81045058864396,0.0,-3.58813e-05,0.25,1.0,True
NTPP2,1.0 h2o_c + 1.0 gtp_c -> 1.0 ppi_c + 1.0 gmp_c + 1.0 h_c,0.6000000000003638,-38.340105038535455,-21.181396452331875,0.0,-3.58813e-05,0.25,1.0,True
DM_4CRSOL,1.0 4crsol_c ->,-288.1,-253.65687042584966,-271.4691190781899,0.000106531,0.000106531,0.0,1.0,True
EX_chtbs_LPAREN_e_RPAREN_,1.0 chtbs_e ->,374.8,409.2431295741504,391.4308809218101,0.0,0.0,0.0,1.0,True
FCLPA,1.0 fc1p_c <=> 1.0 dhap_c + 1.0 lald_DASH_L_c,16.59999999999991,-17.843129574150446,-0.030880921810204853,0.0,0.0,0.0,1.0,True
F6Pt6_2pp,2.0 pi_c + 1.0 f6p_p -> 2.0 pi_p + 1.0 f6p_c,24.90000000000009,21584.8703705381,21568.88295017178,0.0,0.0,0.25,1.0,True
EX_din_LPAREN_e_RPAREN_,1.0 din_e ->,-241.4,-206.95687042584964,-224.7691190781899,0.0,0.0,0.0,1.0,True
MAN6PI,1.0 man6p_c <=> 1.0 f6p_c,-0.3000000000001819,12.64017053810047,-3.347249828219848,0.0,0.0,0.5,1.0,True
O16GLCT1,1.0 udpg_c + 1.0 aragund_c -> 1.0 garagund_c + 1.0 udp_c + 1.0 h_c,252.69999999999982,257.77119729800535,241.05717862774674,0.0,0.0,0.25,0.6,True
PPALtex,1.0 ppal_e <=> 1.0 ppal_p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
3HAD100,1.0 3hdecACP_c -> 1.0 tdec2eACP_c + 1.0 h2o_c,-150.4,-140.06674234318092,-140.06674234318092,0.0,-1.19604e-05,0.0,0.3333333333333333,True
HPPPNDO,1.0 dhpppn_c + 1.0 o2_c -> 1.0 hkndd_c + 1.0 h_c,-286.3,-261.0087603521619,-261.00876035216186,0.0,0.0,0.0,1.0,True
LACZ,1.0 lcts_c + 1.0 h2o_c -> 1.0 gal_c + 1.0 glc_DASH_D_c,-14.000000000000114,-58.77638723099283,-40.96413857865259,0.0,0.0,0.0,1.0,True
DMSOR2pp,1.0 dmso_p + 1.0 2dmmql8_c -> 1.0 dms_p + 1.0 h2o_p + 1.0 2dmmq8_c,1336.1000000000001,2001346.433257657,-1998653.566742343,0.0,0.0,0.0,0.6,True
LCADi,1.0 h2o_c + 1.0 lald_DASH_L_c + 1.0 nad_c -> 1.0 lac_DASH_L_c + 1.0 nadh_c + 2.0 h_c,34.69999999999993,20.95466248272598,22.14260251911314,0.0,-3.58813e-05,0.4,1.0,True
CHLt2pp,1.0 chol_p + 1.0 h_p -> 1.0 chol_c + 1.0 h_c,42.80000000000001,-6111.606167576489,-6111.606167576489,0.0,0.0,0.0,1.0,True
MCITS,1.0 h2o_c + 1.0 ppcoa_c + 1.0 oaa_c -> 1.0 2mcit_c + 1.0 coa_c + 1.0 h_c,-1.0000000000004547,1.794150622056378,-14.456036356151863,0.0,-1.79407e-05,0.2,1.0,True
MCITD,1.0 2mcit_c -> 1.0 2mcacn_c + 1.0 h2o_c,1.5,11.833257656842363,11.833257656842362,0.0,-1.79407e-05,0.0,1.0,True
EX_quin_LPAREN_e_RPAREN_,1.0 quin_e ->,473.0,507.44312957415036,489.6308809218101,0.0,-9.16119e-06,0.0,1.0,True
HIStex,1.0 his_DASH_L_e <=> 1.0 his_DASH_L_p,0.0,0.0,0.0,3.64895e-06,0.0,0.0,1.0,True
PA160abcpp,1.0 pa160_c + 1.0 h2o_c + 1.0 atp_c -> 1.0 pa160_p + 1.0 pi_c + 1.0 h_c + 1.0 adp_c,12.400000000000091,7695.48137182691,7696.639158160355,0.0,-1.59473e-05,0.3333333333333333,0.7142857142857143,True
IG3PS,1.0 prlp_c + 1.0 gln_DASH_L_c -> 1.0 aicar_c + 1.0 glu_DASH_L_c + 1.0 eig3p_c + 1.0 h_c,-198.70000000000005,-228.9497151164181,-211.18778367166055,0.0439768,0.0439732,0.4,1.0,True
URAt2rpp,1.0 ura_p + 1.0 h_p <=> 1.0 ura_c + 1.0 h_c,14.299999999999997,-3084.4262175764884,-3084.4262175764884,-1000.0,0.0,0.0,1.0,True
SULRi,1.0 so3_c + 3.0 nadph_c + 5.0 h_c -> 3.0 h2o_c + 3.0 nadp_c + 1.0 h2s_c,-309.49999999999983,-294.6634832748823,-295.6628286089564,0.118408,0.118395,0.4,1.0,True
DINStex,1.0 din_e <=> 1.0 din_p,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
DNMPPA,1.0 h2o_c + 1.0 dhpmp_c -> 1.0 dhnpt_c + 1.0 pi_c,-12.900000000000091,-41.04550630918269,-41.04550630918269,0.000426124,0.000426124,0.0,1.0,True
PSSA181,1.0 ser_DASH_L_c + 1.0 cdpdodec11eg_c -> 1.0 ps181_c + 1.0 h_c + 1.0 cmp_c,-572.7,-583.0609033428224,-566.7607258617704,0.00845752,0.00844795,0.25,0.6,True
PSSA180,1.0 cdpdodecg_c + 1.0 ser_DASH_L_c -> 1.0 ps180_c + 1.0 h_c + 1.0 cmp_c,-572.7,-583.0609033428224,-566.7607258617704,0.000143525,-2.05036e-05,0.25,0.6,True
TCYNTtex,1.0 tcynt_e <=> 1.0 tcynt_p,0.0,3457.298762500001,3457.298762500001,0.0,0.0,0.0,1.0,True
SULFACtex,1.0 sulfac_e <=> 1.0 sulfac_p,0.0,6914.597525000002,6914.597525000002,0.0,0.0,0.0,1.0,True
DRPA,1.0 2dr5p_c -> 1.0 acald_c + 1.0 g3p_c,4.100000000000136,-30.34312957415022,-12.530880921809977,0.0,-0.000430576,0.0,1.0,True
CLPNH140pp,1.0 clpn140_p + 1.0 h2o_p -> 1.0 pa140_p + 1.0 pg140_p + 1.0 h_p,196.0,-999848.7763872311,1000169.0358614213,0.0,-4.78418e-05,0.0,0.4,True
OCTAtex,1.0 octa_e <=> 1.0 octa_p,0.0,3457.298762500001,3457.298762500001,0.0,0.0,0.0,1.0,True
ACPPAT161,1.0 pi_c + 1.0 h_c + 1.0 hdeACP_c -> 1.0 hdceap_c + 1.0 ACP_c,1012.6000000000001,-999004.0308809218,1001013.7813677306,0.0,0.0225,0.0,0.4,True
ACPPAT160,1.0 pi_c + 1.0 h_c + 1.0 palmACP_c -> 1.0 ACP_c + 1.0 hdcap_c,1012.6000000000001,-999004.0308809218,1001013.7813677306,0.0,0.0289382,0.0,0.4,True
G1PTT,1.0 dttp_c + 1.0 h_c + 1.0 g1p_c -> 1.0 dtdpglu_c + 1.0 ppi_c,-41.600000000000364,-27.56740789990596,-44.14610899970301,0.00389388,0.0038928,0.5,1.0,True
CD2tex,1.0 cd2_e <=> 1.0 cd2_p,0.0,-6914.597525000002,-6914.597525000002,0.0,0.0,0.0,0.0,True
GALT1,1.0 udpg_c + 1.0 gicolipa_c -> 1.0 udp_c + 1.0 gagicolipa_c + 1.0 h_c,252.69999999999982,257.77119729800535,241.05717862774674,0.00389388,0.0038935,0.25,0.6,False
URAtex,1.0 ura_e <=> 1.0 ura_p,0.0,0.0,0.0,5.98022e-06,0.0,0.0,1.0,True
TYRL,1.0 amet_c + 1.0 nadph_c + 1.0 tyr_DASH_L_c -> 1.0 nadp_c + 1.0 dad_DASH_5_c + 1.0 met_DASH_L_c + 1.0 dhgly_c + 1.0 h_c + 1.0 4crsol_c,38.700000000000045,-35.574011230103835,-0.28262903678140106,0.000106531,0.000106531,0.25,1.0,True
TRPS2,1.0 ser_DASH_L_c + 1.0 indole_c -> 1.0 h2o_c + 1.0 trp_DASH_L_c,-64.39999999999995,-24.51257001041663,-43.34084215326189,0.0,-2.39209e-05,0.5,1.0,True
LPLIPAL1G161pp,1.0 h2o_p + 1.0 1agpg161_p -> 1.0 g3pg_p + 1.0 hdcea_p + 1.0 h_p,364.79999999999995,1000320.023612769,-999662.1641385787,0.0,-8.97033e-06,0.0,0.8,True
EX_gam6p_LPAREN_e_RPAREN_,1.0 gam6p_e ->,1083.6,1118.0431295741503,1100.23088092181,0.0,0.0,0.0,1.0,True
NNATr,1.0 nicrnt_c + 1.0 h_c + 1.0 atp_c <=> 1.0 dnad_c + 1.0 ppi_c,-41.59999999999991,-39.56379785907524,-39.86372242109871,0.00108872,0.00105284,0.25,1.0,True
EX_glyclt_LPAREN_e_RPAREN_,1.0 glyclt_e ->,390.3,424.7431295741504,406.9308809218101,0.000497887,0.000139074,0.0,1.0,False
PE161abcpp,1.0 h2o_c + 1.0 pe161_c + 1.0 atp_c -> 1.0 pi_c + 1.0 h_c + 1.0 adp_c + 1.0 pe161_p,12.400000000000091,-22.353778173208283,-21.1959918397634,0.0118149,0.011803,0.3333333333333333,0.7142857142857143,True
EAR141y,1.0 t3c7mrseACP_c + 1.0 nadph_c + 1.0 h_c -> 1.0 tdeACP_c + 1.0 nadp_c,-107.39999999999998,-112.78775208182647,-113.1208671931845,0.0,-7.17627e-05,0.5,0.6,True
EAR141x,1.0 t3c7mrseACP_c + 1.0 nadh_c + 1.0 h_c -> 1.0 tdeACP_c + 1.0 nad_c,-106.09999999999991,-102.68792013954513,-103.87586017593229,7.17627e-05,-7.97e-06,0.5,0.6,True
SDPDS,1.0 h2o_c + 1.0 sl26da_c -> 1.0 26dap_DASH_LL_c + 1.0 succ_c,-4.0,-48.77638723099272,-30.964138578652474,0.172469,0.17246,0.0,1.0,True
CRNCAL2,1.0 crn_c + 1.0 coa_c + 1.0 atp_c -> 1.0 pi_c + 1.0 crncoa_c + 1.0 adp_c,1365.0999999999995,-998638.0047992212,1001361.5909254381,0.0,0.0,0.5,0.8333333333333334,True
PPBNGS,2.0 5aop_c -> 1.0 ppbng_c + 1.0 h_c + 2.0 h2o_c,-207.80000000000004,-152.69035511216498,-170.5026037645052,0.00127837,0.00127545,0.0,1.0,True
MLTG1,1.0 h2o_c + 1.0 malttr_c -> 1.0 malt_c + 1.0 glc_DASH_D_c,-13.899999999999977,-58.676387230992695,-40.86413857865245,4.78418e-06,0.0,0.0,1.0,True
SULFACabcpp,1.0 h2o_c + 1.0 sulfac_p + 1.0 atp_c -> 1.0 sulfac_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c,18.09999999999991,6094.706121826768,6095.863908160212,0.0,0.0,0.3333333333333333,1.0,True
EX_melib_LPAREN_e_RPAREN_,1.0 melib_e ->,689.4,723.8431295741503,706.0308809218101,0.0,-7.55396e-06,0.0,1.0,True
MLTG3,1.0 maltpt_c + 1.0 h2o_c -> 1.0 glc_DASH_D_c + 1.0 maltttr_c,-1314.5,998640.723612769,-1001341.4641385786,0.0,-3.58813e-05,0.0,0.75,True
MLTG2,1.0 h2o_c + 1.0 maltttr_c -> 1.0 glc_DASH_D_c + 1.0 malttr_c,-14.0,-58.77638723099272,-40.964138578652474,3.58813e-06,-3.59e-05,0.0,1.0,True
TYRPpp,1.0 tyrp_p + 1.0 h2o_p -> 1.0 pi_p + 1.0 tyr_DASH_L_p,-846.8000000000001,999125.0544936907,-1000874.9455063093,0.0,0.0,0.0,0.75,True
HISTRS,1.0 his_DASH_L_c + 1.0 trnahis_c + 1.0 atp_c -> 1.0 ppi_c + 1.0 histrna_c + 1.0 amp_c,-271.0999999999999,-265.6163767393234,-282.7849565672893,0.0,0.0,0.3333333333333333,0.6666666666666666,True
CBPS,1.0 hco3_c + 1.0 h2o_c + 2.0 atp_c + 1.0 gln_DASH_L_c -> 1.0 cbp_c + 1.0 pi_c + 2.0 h_c + 1.0 glu_DASH_L_c + 2.0 adp_c,33.29999999999927,-3.8686355795489504,-1.6033801202418658,0.0,-1.79407e-05,0.5,1.0,True
MALDt2_2pp,1.0 mal_DASH_D_p + 2.0 h_p -> 1.0 mal_DASH_D_c + 2.0 h_c,17.200000000000045,-68.89253515297779,-68.89253515297779,0.0,0.0,0.0,1.0,True
AGM3PA,1.0 h2o_c + 1.0 anhgm3p_c -> 1.0 LalaDgluMdap_c + 1.0 anhgm_c,150.4,-999894.3763872309,1000123.4358614214,3.58813e-05,-3.88e-06,0.0,0.25,True
AGM3PH,1.0 h2o_c + 1.0 anhgm3p_c -> 1.0 acgam_c + 1.0 anhm3p_c,-79.19999999999999,-123.97638723094616,-106.16413857860591,0.0,-3.87906e-06,0.0,0.5,True
EX_succ_LPAREN_e_RPAREN_,1.0 succ_e ->,518.2,552.6431295741504,534.8308809218101,0.153671,0.153569,0.0,1.0,False
TMDK1,1.0 atp_c + 1.0 thymd_c -> 1.0 dtmp_c + 1.0 h_c + 1.0 adp_c,25.399999999999636,18.791728135950677,19.94951446939556,0.0,-3.58813e-05,0.5,1.0,True
EX_f6p_LPAREN_e_RPAREN_,1.0 f6p_e ->,1315.4,1349.8431295741505,1332.0308809218102,0.0,0.0,0.0,1.0,True
LPLIPAL1A160pp,1.0 h2o_p + 1.0 1hdecg3p_p -> 1.0 glyc3p_p + 1.0 h_p + 1.0 hdca_p,134.6,1000089.823612769,-999892.3641385786,0.0,-1.19604e-05,0.0,0.8,True
PGP140abcpp,1.0 pgp140_c + 1.0 h2o_c + 1.0 atp_c -> 1.0 pgp140_p + 1.0 pi_c + 1.0 h_c + 1.0 adp_c,12.400000000000091,11554.398946826675,11555.55673316012,0.0,-0.000143525,0.3333333333333333,0.7142857142857143,True
PHYTSpp,6.0 h2o_p + 1.0 minohp_p -> 6.0 pi_p + 1.0 inost_p,-5852.300000000001,993978.8269621448,-1006021.1730378552,0.0,0.0,0.0,0.75,True
12DGR141tipp,1.0 12dgr141_p -> 1.0 12dgr141_c,0.0,0.0,0.0,0.0,-1.59473e-05,0.0,0.0,True
EX_phe_DASH_L_LPAREN_e_RPAREN_,1.0 phe_DASH_L_e ->,-217.9,-183.45687042584964,-201.2691190781899,0.0,-5.0067e-06,0.0,1.0,True
LPLIPAL2ATG161,1.0 2agpg161_c + 1.0 pg161_c -> 1.0 g3pg_c + 1.0 apg161_c,-780.2,999219.8,-1000780.2,0.0,0.0,0.0,0.25,True
LPLIPAL2ATG160,1.0 2agpg160_c + 1.0 pg160_c -> 1.0 g3pg_c + 1.0 apg160_c,-780.2,999219.8,-1000780.2,0.0,0.0,0.0,0.25,True
GLYC3Pabcpp,1.0 glyc3p_p + 1.0 h2o_c + 1.0 atp_c -> 1.0 glyc3p_c + 1.0 pi_c + 1.0 h_c + 1.0 adp_c,32.600000000000364,6109.206121826768,6110.363908160213,0.0,-4.78418e-05,0.3333333333333333,1.0,True
ACOAD5f,1.0 ddcacoa_c + 1.0 fad_c <=> 1.0 fadh2_c + 1.0 dd2coa_c,21.999999999999886,15.25524933695933,14.559595886063263,-0.149608,-0.149637,0.25,1.0,True
EX_pppn_LPAREN_e_RPAREN_,1.0 pppn_e ->,-148.1,-113.65687042584963,-131.4691190781899,0.0,0.0,0.0,1.0,True
HOMt2pp,1.0 hom_DASH_L_c + 1.0 h_p -> 1.0 h_c + 1.0 hom_DASH_L_p,-22.700000000000003,-3121.4262175764884,-3121.4262175764884,0.0,-1.10404e-05,0.0,1.0,True
PLIPA2G141pp,1.0 h2o_p + 1.0 pg141_p -> 1.0 ttdcea_p + 1.0 1agpg141_p + 1.0 h_p,196.0,-999848.7763872311,1000169.0358614213,0.0,-4.78418e-05,0.0,0.4,True
TSULabcpp,1.0 h2o_c + 1.0 atp_c + 1.0 tsul_p -> 1.0 pi_c + 1.0 tsul_c + 1.0 h_c + 1.0 adp_c,12.400000000000091,6089.006121826791,6090.163908160236,0.0,0.0,0.3333333333333333,0.7142857142857143,True
DHFR,1.0 nadph_c + 1.0 h_c + 1.0 dhf_c <=> 1.0 nadp_c + 1.0 thf_c,-64.70000000000005,-70.08775208180322,-70.42086719316126,0.0122759,0.012271,0.5,1.0,True
DHFS,1.0 dhpt_c + 1.0 glu_DASH_L_c + 1.0 atp_c -> 1.0 pi_c + 1.0 h_c + 1.0 adp_c + 1.0 dhf_c,15.399999999999864,4.171520282296584,4.79550254904985,0.000426124,0.000426124,0.5,1.0,False
SUCMALtpp,1.0 mal_DASH_L_p + 1.0 succ_c -> 1.0 succ_p + 1.0 mal_DASH_L_c,-0.09999999999990905,13829.09505,13829.09505,0.0,0.0,0.0,1.0,True
NH4tpp,1.0 nh4_p <=> 1.0 nh4_c,11.399999999999991,-3044.2799499999996,-3044.2799499999996,5.01914,5.01895,0.0,1.0,True
VALTA,1.0 akg_c + 1.0 val_DASH_L_c <=> 1.0 glu_DASH_L_c + 1.0 3mob_c,1.2000000000000455,26.09546531780058,8.29346167409502,-1000.0,999.541,0.75,1.0,True
MPTSS,1.0 h_c + 1.0 atp_c + 1.0 moadcoo_c -> 1.0 moadamp_c + 1.0 ppi_c,284.79999999999995,286.83620214097124,286.53627757894776,0.000235037,0.00977342,0.25,0.6,False
TMAOR1,1.0 tmao_c + 1.0 h_c + 1.0 mql8_c -> 1.0 h2o_c + 1.0 mqn8_c + 1.0 tma_c,256.20000000000005,1000266.5332576567,-999733.4667423433,0.0,0.0,0.0,0.8333333333333334,True
R5PP,1.0 r5p_c + 1.0 h2o_c -> 1.0 rib_DASH_D_c + 1.0 pi_c,-12.899999999999864,-47.288402578980964,-31.08351985347231,0.0,-3.58813e-05,0.25,1.0,True
OGMEACPD,1.0 hgmeACP_c -> 1.0 egmeACP_c + 1.0 h2o_c,-150.4,-140.06674234318092,-140.06674234318092,9.55436e-07,2.69e-07,0.0,0.3333333333333333,True
LPLIPAL2A120,1.0 h2o_c + 1.0 2ddecg3p_c -> 1.0 ddca_c + 1.0 glyc3p_c + 2.0 h_c,-89.99999999999997,999865.223612769,-1000116.9641385786,0.0,-0.000143525,0.0,0.8,True
CFAS160G,2.0 amet_c + 1.0 pg161_c -> 1.0 cpg160_c + 2.0 ahcys_c + 2.0 h_c,-75.0,-75.0,-75.0,0.0,0.0,0.0,0.6,True
CFAS160E,2.0 amet_c + 1.0 pe161_c -> 1.0 cpe160_c + 2.0 ahcys_c + 2.0 h_c,-75.0,-75.0,-75.0,0.0,0.0,0.0,0.6,True
ICHORS,1.0 chor_c <=> 1.0 ichor_c,0.0,0.0,0.0,-999.999,0.000528845,0.0,1.0,True
ADK4,1.0 amp_c + 1.0 itp_c <=> 1.0 adp_c + 1.0 idp_c,2.899999999999636,2.5818032852009907,20.332774363744782,3.58813e-05,0.0,0.75,1.0,True
